timestamp_utc,records_lag_max,rabbitmq_total_messages
2026-07-23T20:57:45.251232+00:00,0,
2026-07-23T20:57:46.779624+00:00,0,
2026-07-23T20:57:48.320613+00:00,0,
2026-07-23T20:57:49.846827+00:00,0,
2026-07-23T20:57:51.384579+00:00,0,
2026-07-23T20:57:52.908428+00:00,0,
2026-07-23T20:57:54.436816+00:00,40,
2026-07-23T20:57:56.002681+00:00,11,
2026-07-23T20:57:57.524076+00:00,14,
2026-07-23T20:57:59.046125+00:00,13,
2026-07-23T20:58:00.577359+00:00,260,
2026-07-23T20:58:02.118685+00:00,103,
2026-07-23T20:58:03.648135+00:00,7,
2026-07-23T20:58:05.211760+00:00,0,
2026-07-23T20:58:06.735554+00:00,0,
2026-07-23T20:58:08.268854+00:00,0,
2026-07-23T20:58:09.806404+00:00,0,
2026-07-23T20:58:11.342377+00:00,0,
2026-07-23T20:58:12.873312+00:00,0,
2026-07-23T20:58:14.400540+00:00,0,
2026-07-23T20:58:15.927528+00:00,0,
2026-07-23T20:58:17.459736+00:00,0,
2026-07-23T20:58:18.983497+00:00,0,
2026-07-23T20:58:20.514260+00:00,0,
2026-07-23T20:58:22.043765+00:00,0,
2026-07-23T20:58:23.572553+00:00,0,
2026-07-23T20:58:25.107659+00:00,0,
2026-07-23T20:58:26.642666+00:00,18,
2026-07-23T20:58:28.219789+00:00,383,
2026-07-23T20:58:29.751291+00:00,340,
2026-07-23T20:58:31.304113+00:00,163,
2026-07-23T20:58:32.833141+00:00,91,
2026-07-23T20:58:34.380365+00:00,22,
2026-07-23T20:58:35.918675+00:00,157,
2026-07-23T20:58:37.445096+00:00,123,
2026-07-23T20:58:39.019765+00:00,207,
2026-07-23T20:58:40.551320+00:00,149,
2026-07-23T20:58:42.085241+00:00,46,
2026-07-23T20:58:43.613299+00:00,0,
2026-07-23T20:58:45.155061+00:00,0,
2026-07-23T20:58:46.685717+00:00,0,
2026-07-23T20:58:48.218083+00:00,0,
2026-07-23T20:58:49.744240+00:00,121,
2026-07-23T20:58:51.275376+00:00,62,
2026-07-23T20:58:52.812821+00:00,211,
2026-07-23T20:58:54.341811+00:00,125,
2026-07-23T20:58:55.870695+00:00,419,
2026-07-23T20:58:57.408786+00:00,17,
2026-07-23T20:58:58.946872+00:00,11,
2026-07-23T20:59:00.474651+00:00,20,
2026-07-23T20:59:02.007869+00:00,11,
2026-07-23T20:59:03.572745+00:00,77,
2026-07-23T20:59:05.103009+00:00,240,
2026-07-23T20:59:06.646025+00:00,184,
2026-07-23T20:59:08.183199+00:00,210,
2026-07-23T20:59:09.723456+00:00,73,
2026-07-23T20:59:11.268866+00:00,190,
2026-07-23T20:59:12.800117+00:00,116,
2026-07-23T20:59:14.331976+00:00,55,
2026-07-23T20:59:15.864765+00:00,132,
2026-07-23T20:59:17.404990+00:00,346,
2026-07-23T20:59:18.935016+00:00,11,
2026-07-23T20:59:20.472522+00:00,115,
2026-07-23T20:59:22.000827+00:00,7,
2026-07-23T20:59:23.532087+00:00,92,
2026-07-23T20:59:25.068452+00:00,22,
2026-07-23T20:59:26.621399+00:00,31,
2026-07-23T20:59:28.156123+00:00,119,
2026-07-23T20:59:29.688365+00:00,245,
2026-07-23T20:59:31.224435+00:00,26,
2026-07-23T20:59:32.750515+00:00,119,
2026-07-23T20:59:34.275821+00:00,52,
2026-07-23T20:59:35.803227+00:00,11,
2026-07-23T20:59:37.324975+00:00,21,
2026-07-23T20:59:38.850112+00:00,85,
2026-07-23T20:59:40.379476+00:00,391,
2026-07-23T20:59:41.916091+00:00,133,
2026-07-23T20:59:43.452420+00:00,235,
2026-07-23T20:59:44.987593+00:00,102,
2026-07-23T20:59:46.552377+00:00,757,
2026-07-23T20:59:48.099351+00:00,96,
2026-07-23T20:59:49.627036+00:00,185,
2026-07-23T20:59:51.182204+00:00,604,
2026-07-23T20:59:52.711784+00:00,79,
2026-07-23T20:59:54.255021+00:00,255,
2026-07-23T20:59:55.794418+00:00,192,
2026-07-23T20:59:57.349056+00:00,86,
2026-07-23T20:59:58.914090+00:00,270,
2026-07-23T21:00:00.443790+00:00,163,
2026-07-23T21:00:01.999918+00:00,77,
2026-07-23T21:00:03.546900+00:00,92,
2026-07-23T21:00:05.090718+00:00,289,
2026-07-23T21:00:06.625010+00:00,135,
2026-07-23T21:00:08.163849+00:00,102,
2026-07-23T21:00:09.706817+00:00,122,
2026-07-23T21:00:11.240383+00:00,177,
2026-07-23T21:00:12.812641+00:00,161,
2026-07-23T21:00:14.343026+00:00,73,
2026-07-23T21:00:15.920036+00:00,60,
2026-07-23T21:00:17.453831+00:00,15,
2026-07-23T21:00:18.993697+00:00,28,
2026-07-23T21:00:20.518972+00:00,32,
2026-07-23T21:00:22.046287+00:00,32,
2026-07-23T21:00:23.599943+00:00,15,
2026-07-23T21:00:25.144139+00:00,158,
2026-07-23T21:00:26.672995+00:00,19,
2026-07-23T21:00:28.204235+00:00,17,
2026-07-23T21:00:29.735840+00:00,156,
2026-07-23T21:00:31.279691+00:00,68,
2026-07-23T21:00:32.807960+00:00,225,
2026-07-23T21:00:34.343427+00:00,100,
2026-07-23T21:00:35.885991+00:00,49,
2026-07-23T21:00:37.455262+00:00,192,
2026-07-23T21:00:38.985775+00:00,150,
2026-07-23T21:00:40.535331+00:00,259,
2026-07-23T21:00:42.074111+00:00,22,
2026-07-23T21:00:43.608025+00:00,87,
2026-07-23T21:00:45.143391+00:00,49,
2026-07-23T21:00:46.724296+00:00,93,
2026-07-23T21:00:48.266504+00:00,202,
2026-07-23T21:00:49.812612+00:00,77,
2026-07-23T21:00:51.339934+00:00,159,
2026-07-23T21:00:52.869271+00:00,54,
2026-07-23T21:00:54.456766+00:00,32,
2026-07-23T21:00:55.985520+00:00,70,
2026-07-23T21:00:57.516923+00:00,25,
2026-07-23T21:00:59.057431+00:00,44,
2026-07-23T21:01:00.592724+00:00,140,
2026-07-23T21:01:02.140468+00:00,30,
2026-07-23T21:01:03.670399+00:00,45,
2026-07-23T21:01:05.194646+00:00,181,
2026-07-23T21:01:06.721862+00:00,19,
2026-07-23T21:01:08.287320+00:00,269,
2026-07-23T21:01:09.815670+00:00,57,
2026-07-23T21:01:11.377734+00:00,247,
2026-07-23T21:01:12.915178+00:00,137,
2026-07-23T21:01:14.456246+00:00,15,
2026-07-23T21:01:15.986098+00:00,195,
2026-07-23T21:01:17.522975+00:00,97,
2026-07-23T21:01:19.054907+00:00,46,
2026-07-23T21:01:20.584716+00:00,25,
2026-07-23T21:01:22.117486+00:00,81,
2026-07-23T21:01:23.653141+00:00,161,
2026-07-23T21:01:25.174009+00:00,16,
2026-07-23T21:01:26.701566+00:00,95,
2026-07-23T21:01:28.235773+00:00,39,
2026-07-23T21:01:29.761612+00:00,45,
2026-07-23T21:01:31.319327+00:00,49,
2026-07-23T21:01:32.859506+00:00,146,
2026-07-23T21:01:34.393780+00:00,64,
2026-07-23T21:01:35.925257+00:00,96,
2026-07-23T21:01:37.469578+00:00,108,
2026-07-23T21:01:38.993863+00:00,10,
2026-07-23T21:01:40.514852+00:00,14,
2026-07-23T21:01:42.043148+00:00,11,
2026-07-23T21:01:43.577531+00:00,125,
2026-07-23T21:01:45.101663+00:00,97,
2026-07-23T21:01:46.628753+00:00,69,
2026-07-23T21:01:48.161957+00:00,118,
2026-07-23T21:01:49.705522+00:00,11,
2026-07-23T21:01:51.247247+00:00,81,
2026-07-23T21:01:52.772830+00:00,7,
2026-07-23T21:01:54.307887+00:00,17,
2026-07-23T21:01:55.836872+00:00,0,
